ASIN,Rating,Title,Body,Date
B0D9W3B622,3,Would not recommend,"30 day review. Robot is pretty good with the cat hair but it's constantly getting stuck under the couch, I dont understand how it can find itself in but not out, I pull it out press start and it finds it's way back in . It gets stuck on boarders not all the time but when it does it just stays there until i give it some help. Not good for leaving on when u go out . I am more annoyed than happy with the product its also loud and not as silent as the advertisement says. Just while typing this review I've had to assist it 3 times.","Reviewed in the United States on June 17, 2020"
B0D9W3B622,3,it misses much - does not go in straight lines and does not remember where it had previously been.,On the one hand it does pick up a lot of dust and dirt but it also misses a lot since it does not go in straight lines and does not remember where it had previously been. so it runs in arcs rather then a serpentine pattern as is indicated on the remote control button. nevertheless we still use it. Also you need to clean all the inside corners and along walls and around any objects on the floor since it does not get the dust and dirt close to walls and objects.,"Reviewed in the United States on January 19, 2022"
B0D9W3B622,3,3 1/2 Stars,"Maybe I got a lemon, but my robot only seems to make left turns--even with the remote control guiding it, it still always reverts back to making left turns. It takes a long time to clean a room and it does tend to leave... not sure how to phrase this, but it leaves phallic vacuum lines on the carpet (depending on who you are that might be a plus). Pros: It does a pretty good job on my medium pile carpet (I am still not giving up my stand up vac) and a good job on hard surfaces. It is easy to clean. AND it is much quieter than I expected--doesn't even scare the cat.","Reviewed in the United States on November 18, 2020"
B0D9W3B622,3,Eh,"It’s great with the remote control, but it cannot figure out the layout of my home. Not to mention we have a high rug carpet in the living room and sometimes gets too close to it and gets stuck. I also Caught it in my room sucking the fairy lights off the curtain but that’s my fault for not thinking to tie them back during the cleaning. Great suction but not very convenient yet since I have to follow it around and control it. I’d probably sweep faster honestly. Hopefully it begins to learn the layout a little better. Will update review if anything changes.","Reviewed in the United States on July 19, 2020"
B0D9W3B622,3,Imartine robot vacuum,"I like not having to vacuum as often. But it has gotten stuck under the Front of my refrigerator, which I don’t understand since there’s no room for it? It bounces all over and misses spots, but overall it does a pretty decent job. There are very minimal instructions for the remote. It doesn’t tell you what all the icons are for. I’ve been able to set it up easily but I can’t figure out how to get it to switch on the at the scheduled daily time.","Reviewed in the United States on November 22, 2019"
B0D9W3B622,3,not as easy as it seems,am 80 yrs old/ unit works fine but operating it requires some knowledge that owners manual is very vague/ have called and asked question and were very nice but hard to understand/ went on line to e-mail questions and problems and only got 1 answer/ when sent back with a few more question no answer/ have unit that i don;t know how to operate because owners manual is lousy// it doesn't do what i want and don't know how to correct it//,"Reviewed in the United States on December 19, 2019"
B0D9W3B622,3,Can't see the reason to have it,"Not worth it, to me. Waste of money for large homes, and it you expect it to clean up floors without having to move everything, of have to watch it. Think again! You need to block things off like you would a baby, and move wires and cables or it will tangle up it get trapped on objects as well. Might as well just sweep, or vacuum as you would with a normal vacuum.","Reviewed in the United States on August 30, 2020"
B0D9W3B622,3,Wish it would have worked for me,the unit worked good and was happy with the cleaning results. only thing it would not run at the scheduled programmed time. I had it set for 3pm and it ran in the middle of the night. then I set it for 10pm and it would not run either. I reset it a few times and waited for it and never ran at the scheduled time. I think it just wanted to run when it felt like it.,"Reviewed in the United States on August 17, 2020"
B0D9W3B622,3,Gets lost in a large home,"Maybe not for large areas/ houses. Ours does some sweeping but our lower level is maybe 2500 sq feet and sweeper keeps getting lost, usually under the couch or dresser. We have to go fetch him every day. I thought that if he was running low on power he would find his home but after 8 days of daily use, he has only found his home once","Reviewed in the United States on October 5, 2020"
B0D9W3B622,3,Take a while to get to get it cleaned up.,"I bought this because sweeping up my new German Shepherds hair was getting crazy. I like it and works like it says it does but takes a while to get around the house, goes in circles way to much and bumps and gets stuck a lot. It does do the job but for me sweeping turns out to be faster. I would not recommend.","Reviewed in the United States on March 23, 2021"
B0D9W3B622,3,"Powerful, but noisy and misses spots","I haven't had any other vacuum robots before, so I can't make a comparison. But, I find iMartine to be noisy. Also, when I leave it to clean my whole room, it paves same routes over and over again and misses other parts of the room unchecked. I will end up using its manual navigator (a remote control option) and cover those areas attentively (which somewhat contradicts the purpose of buying it).","Reviewed in the United States on March 23, 2020"
B0D9W3B622,3,Loses bristles but cleans well other than that.,"It keeps losing its bristle brushes from the front. If it goes over an area rug, runs into an extension cord, or the brick fireplace, at least one of the bristles pop off. But everything else is great! It cleans well and you can program it.","Reviewed in the United States on November 12, 2020"
B0D9W3B622,3,Works pretty well on easy to vacuum house. No dog cat or stairs.,I don’t have dog or cat but walk in and out house a lot And bring grass and dirt with me. I like the vacuum but wish it had more suction power. It is a bit shorter than my last robot and I do like that.,"Reviewed in the United States on November 15, 2020"
B0D9W3B622,3,"Dirt bin fills up quickly, then it's picks up nothing","Our dog is a heavy shedder so getting a robot vacuum this was more of an experiment for us. The vacuum fills up fast, the dirt bin is very small. Once it's full, it's useless until it's emptied. I suppose this is more or less the problem with all robotic vacuums.","Reviewed in the United States on March 3, 2021"
B0D9W3B622,3,Warranty isn’t covered after 30 days .,This product worked great for couple months . Now it’s cleaning at random times Waking us up at night and some days it doesn’t clean at all unless you manually start it . Called customer support they won’t replace it after 30 days .,"Reviewed in the United States on May 12, 2021"
B0D9W3B622,3,Broken,We bought this vacuum and it lasted 5 months. We bought replacement brushes for it 3 times. The brushes got stuck wouldn't move any more. At first we really enjoyed it. But after 5 months we are stuck with a broken vacuum and now buying a different kind.,"Reviewed in the United States on March 15, 2021"
B0D9W3B622,3,Good but the remote timer doesn't work.,I live my robot vacume. The only thing I don't like is that my remote timer doesn't work I've set it and it never runs. So I have to run it manually everyday because I can't rely on the time to work.,"Reviewed in the United States on December 7, 2020"
B0D9W3B622,3,On the fence,Still testing this out... so far I find it to be neat to have but if I don’t manage it as it travels through my house it seems to spend more time in certain areas. I have not been able to get it power on per the instructions. I have to flip the switch underneath to power up - annoying,"Reviewed in the United States on March 15, 2020"
B0D9W3B622,3,Wheel broke,"After one year of use, maybe once or twice a month, the wheel broke. So now it just goes in a circle and turns off after 5 seconds. Not sure if there is a warranty or not. Such a bummer.","Reviewed in the United States on October 25, 2021"
B0D9W3B622,3,"Started out great, but cleans at random hours","I’ve had this vaccine for a year and I really liked it. With that said, now the scheduling mode is way off. I have it scheduled to clean at 8:00pm and it cleans at 1:00am instead. A super annoying as I have this is my bedroom.","Reviewed in the United States on July 27, 2021"
B0D9W3B622,3,The vDoest last long - starts making very loud noise,"This Robot Vacuum Cleaner Does NOT last long - It gets very loud, even after i fully empty it and clean roller and side sweeps. You get what you pay for. DId not last long","Reviewed in the United States on May 12, 2021"
B0D9W3B622,3,"EH IT'S OK, BUT......",It's does a decent job but you'll still have to sweep your edges and it gets stuck on vents and other stuff. But it's decent. Remote doesn't and never has worked and was never replaced by company,"Reviewed in the United States on October 28, 2020"
B0D9W3B622,3,It’s ok,"It’s ok. It has a hard time navigating and keeps going over the same areas. The only function that works pretty well is the perimeter cleaner, which is great since that’s where most of the hair accumulates.","Reviewed in the United States on September 19, 2020"
B0D9W3B622,3,"Good, but stopped working.","Initially, I was very impressed with this item. Worked well and was very quiet while on. However, it stopped sucking just a few weeks in. I have requested an exchange and am hopeful that the same thing does not happen.","Reviewed in the United States on June 20, 2020"
B0D9W3B622,3,Good Affordable Option,"It does well getting onto the carpet from hardwood. However, the side brushes keep either getting caught or falling off. They also get hair caught in them so you may have to keep an eye on that.","Reviewed in the United States on July 13, 2020"
B0D9W3B622,3,Learn how to use your new friend.,"Just getting to know my new robot friend however, when trying to send him back home it doesn't seem to go there without several tries. Still learning how to navigate it though. Hopefully more good to come.","Reviewed in the United States on December 31, 2019"
B0D9W3B622,3,Funtional,The vacuum is powerful but the mechanism to Go back for recharge is not that great. Maybe I have to change the location for the charger.,"Reviewed in the United States on October 18, 2020"
B0D9W3B622,3,It's not perfect but I am glad I got it,I have 2 big dogs so I had hair everywhere I had to sweep floors 2 times a day and now once a week,"Reviewed in the United States on November 15, 2020"
B0D9W3B622,3,Failed Sensor,I like it because it is quiet and thin. I had it for a week but today it fell off the stairs when it was running. I thought it had good sensors but it is not perfect.,"Reviewed in the United States on December 28, 2019"
B0D9W3B622,3,Not the best,The vacuum picks up hair but it keeps bumping into furniture and it’s noisy. The brush’s also keep coming off,"Reviewed in the United States on October 23, 2020"
B0D9W3B622,3,1 year lifespan,Almost exactly 1 year since purchasing its stopped working. Light won't turn off even if off switch is off.,"Reviewed in the United States on March 1, 2021"
B0D9W3B622,3,Just ok,You must use the remote or this vacuum just doesn't work right. Shuts down and must be re booted.,"Reviewed in the United States on August 29, 2020"
B0D9W3B622,3,Not a bad robot but some issues,Great vac but having issues with the timer after a month of use. Also no help from customer service 😞,"Reviewed in the United States on July 17, 2020"
B0D9W3B622,3,it stopped working after 6 mos of use which is a bummer because really liked the product,"it was awesome until it stopped working, i think something appeards to be loose im guessing from all the bumping","Reviewed in the United States on July 15, 2020"
B0D9W3B622,3,Do not but if you have any sort of thicker rugs,It gets over different seperatations in floors well. Will not vacuum my thicker rug at all. Pretty loud. Its ok for the price.,"Reviewed in the United States on December 25, 2019"
B0D9W3B622,3,"Is ok, but no great",I will buy something better next time.,"Reviewed in the United States on May 17, 2021"
B0D9W3B622,3,Cleans ok but bumps into EVERYTHING,"Cleans ok for the purpose I bought it for which was kitchen and hardwood floors BUT it bumps into everything...stainless steel appliances, baseboard, furniture, me! I really had high hopes for this vac because it says it has sensors but they don't seem to work. I worry about it scarring my furniture after repeated bumps! Also seems to have trouble finding the base but that's not a deal breaker for me since I only run it when I am home and I am able to guide it back. Unless the bumping into everything can be solved, will probably be looking for a different robo vac.","Reviewed in the United States on October 28, 2024"
B0D9W3B622,3,Meh,It gets stuck on ALOT of stuff,"Reviewed in the United States on October 31, 2020"
B0D9W3B622,3,SPEND A LITTLE MORE FOR A NAME BRAND!,"Disclaimer, I don't have this model and my vacuum worked just fine. My biggest complaint is after 2 years there is no support for filters or replacment parts. I should have bought a name brand with more support. Disappointing!","Reviewed in the United States on November 5, 2024"
B0D9W3B622,3,Vacuum,No too good needs more strong power,"Reviewed in the United States on March 15, 2021"
B0D9W3B622,3,Noisy,It is too loud that I can hear from second floor.,"Reviewed in the United States on July 14, 2020"
B0D9W3B622,3,Okay for the price,It was lightweight had good cleaning power but difficult to clean.,"Reviewed in the United States on December 10, 2020"
B0D9W3B622,3,Ok for the price,It’s ok for the price,"Reviewed in the United States on August 19, 2020"
B0D9W3B622,3,Great product,like everything so far.,"Reviewed in the United States on July 10, 2020"
B0D9W3B622,3,Decent for the price,It misses a lot of area.,"Reviewed in the United States on November 27, 2019"
B0D9W3B622,3,Just ok but not worthy for the price,Does not clean well,"Reviewed in the United States on January 5, 2020"
B0D9W3B622,3,Not enough suction,Not what I expected.,"Reviewed in the United States on January 7, 2020"
B0D9W3B622,3,Won't be durable as your your hold vacuum that is still chugging along.,"So here we are in July. IT does an amazing job picking up cat hair and debris. My mom doesn't get teary eyes from the floating hair or smell. Very easy to clean. Goes on your average carpet, wouldn't recommend anything over 1 inch. - Where i think it went wrong. I would run this vacuum three times a day, each time it would pick up cat hair and debris filling tray. Cats are tabby so the hair isn't too long. I would clean filter and rollers once every two weeks. * The result of so much use was the vacuum started getting loud. Then very loud on flat surfaces. *** Contacted support *** They informed me to remove the rolling brush and run the unit. It was less noisy but still meh. So they offered replacement unit or refund. I decided to take a refund and get the same model or one that is same price with more features. - The refund was prorated by how many months i used it, their response ( The Refund we will provide to you: 178.70 - [ ( 178.70 / 12) x 6 ] = 89.35 $). I've never heard of any appliance manufacturer doing this sort thing when its 100% manufacturer issue and still within warranty period. The same unit would be nice but even running it less like once a day would get me about a year out of the robot before the roller brush motors give out. Pros - Amazing for cleaning pet hair and everyday vacuuming. I used human vacuum once every three weeks cause it does such nice job. - Necessary for anyone with time constraints. Moms at home with kiddos, professionals, students. I'd say its a must have. - Warranty customer service is through email and once a day responses as they are based in China. Cons - Don't expect more than a year out of this vacuum if you use daily and have pets. - Eats your cords - Attacks your toes (pro - if you are in to that sort of thing) - Expensive for a maybe a year of service and the prorated refund is lame. TIPS!!! If you can purchase a vacuum from a dependable no hassle 100% satisfaction (full refund) go with them. The roller motors are about $60+ if you want to replace yourself. So this sort of robot will be in goodwill or junk yard very soon. DO NOT BUY USED any Robot Vacuum!","Reviewed in the United States on July 9, 2020"
B0D9W3B622,3,Technical Support no longer in Service,It worked great the first few months. Received it for Mother’s Day 2020. December 2020 it stopped working. I called the technical support number but it is no longer in service. Not sure if they are still in business.,"Reviewed in the United States on January 3, 2021"
B0D9W3B622,3,Sucks automatically,"Easy to use, good for one room, not practical as whole-home vacuum. The small tray must be emptied often which cancels out the convenience of not having to manually vacuum in my opinion. I have since bought a dyson upright vacuum and will be selling this robotic one. I hope it does not get jealous of the new vacuum and turn against me.","Reviewed in the United States on November 28, 2020"
B0D9W3B622,2,Doesn’t move from floors to carpet,When the cleaner is vacuuming and moves to the area rug it gets stuck and then all the dirt falls out of the bottom. I had another kind that wore out but it was much better. This gets stuck a lot which means I have to watch it …so whats the point?,"Reviewed in the United States on November 24, 2024"
B0D9W3B622,2,Not worth it,"I've had many of this type of robat vac, and this one is not so impressive. Granted, it's cheap, but it simply doesn't deliver. Most of the info below is in comparison to a low-end Neato (not Neato's top model). First, the good... Low profile fits under most furniture. Battery life is fine for an average size home (1500-2000sf). The bad... Although it does fit under most furniture, it apparently has no ability to see when it's a tight fit and regularly gets stuck under certain pieces of furniture in my house. It literally goes half way under, gets stuck, and simply stops. It beeps for a short while but stops warning the user much quicker than other brands. The sensors that 'look' at it's path appear to provide *no coverage of anything that's not actually on the floor, even if it's 2 or 3"" off the floor. This vacuum is quite clearly less intelligent than other brands. It gets stuck easily in corners, for instance. I have seen so many times where it will go into a corner near one of my couches. There is a fan that stands there, but there's a path a foot or so wide that it can sneak through, but then when it's in this 3x3' area, it cannot find it's way out, past the fan. It will spend a ridiculous amount of time trying to get out, and will eventually either die there or just give up, beep a while, then shut down. The same thing happens with objects that are not ""blunt"". For example, if you have a large box, or other object that appears to this vacuum as a ""wall"", then it will bump into it a few times and give up. However, if the obstacle appears as a ""ramp"" to this vacuum (imagine curved feet on something with legs), it will try and try and try to drive up the ramps. It's literally as if it simply doesn't even see them. As I type this, I'm realizing other brands seem to have visual sensors that this doesn't appear to have, or have as many, or it's simply not smart enough to handle what it's seeing. At the end of it's efforts, I still have to manually clean nearly every corner is my house. One last thing about this unit. Quite often, the unit doesn't start when it's supposed to, so I have to pick it up and flip it upside down, turn it off, wait a few seconds, then turn it back on. Then it will work as usual, which as you have read above, it's all that impressive. As far as leaving this thing to do it's job on it's own, forget about it. It's basically a vacuum that leaves dirty corners, gets stuck over half the time it's used, and I wouldn't recommend it to anyone.","Reviewed in the United States on April 15, 2020"
B0D9W3B622,2,Downgraded review - started out pretty good but it is now landfill,"*****Update 9/6/22***** Just threw this in the trash. First, they had to send me another battery. Then the front brushes keep stopping and when the front brushes stop turning, the unit shuts itself off. This would happen occasionally, like once a week or so. And you have fiddle with it, turning it off and on and off and on and spinning the brushes manually until they start turning again and the vacuum would run. Sometimes it would stop again a few minutes later and sometimes they would run properly for days. But now they just no longer turn, no matter what I do. Also, this unit stopped picking up anything other than dust. Little bits would remain on the ground even after this unit swept over it several times. With the continual breakdowns and the complete decline in cleaning power, it just isn't worth the money. And now that it is broken down completely. My first robot vacuum lasted several years. This one just didn't hold up. *****Update 5/19/21***** So the company shipped me a new battery. I replaced it and it is now back to running about 2 hours. Hopefully this battery will last longer than 6 or so months. *****Original***** I purchased this vacuum about 7 months ago. I have owned several robot vacs and this is one of the better ones in this price range. The low profile prevents it from getting stuck under my cabinets or refrigerator, which happened often with my previous vacs. And it does a good job of cleaning. But here's why it gets a low star rating. Like I said, I have had the vacuum only 7 months. At first, this vacuum ran over 2 hours so it did a very thorough job of cleaning. But it has slowly shortened to the point where it only runs 30-45 minutes. So now my floors are still dirty even after it runs. My previous vac's battery lasted a couple years before it died. But 7 months and I have to replace the battery? I have reached out to the company and will update my review based on what they say/do.","Reviewed in the United States on April 28, 2021"
B0D9W3B622,2,"Low vacuum power, Faulty stairway protection","I got my new Robovac (an IMartine Model IM2019) two weeks ago.On the first attempt to use it, it did a marvelous job of vacuuming my bedroom, which had accumulated a lot of dog hairs. On the second day, it cleaned another bedroom, but did not vacuum up a lot of particles on the rug that were moved by the ""whiskers"". On the third attempt, there were a lot of instances of particles that were moved but not vacuumed. On the last day, it was attempting to vacuum all the rooms on the second floor. I was not paying a lot of attention as it performed these duties. At some point, I noticed that it had become very quiet in the house. I went to find the IMartine, and it was down at the bottom on the stairs, upside down, and not running. Despite its design features that supposedly prevented it from falling down stairs, it had managed to take a high dive off the edge. Now I will be throwing away a fairly large investment with little to show for it. I owe the manufacturer a follow up. When I picked the vacuum up from the bottom of the stairs, the dust bin was jammed shut. After some prying with a couple of screwdrivers, I got it opened and there was lots of trash inside. The main brush was full of dog hairs. I emptied both and placed the unit on the charging dock. The light came on solid pink. The next day the light had changed to blue. I attempted to start the unit at that point and got nothing. That's when I wrote the earlier review. Today I rescued the unit from the trash and gave it another try. NO luck. However, I turned the unit over and rocked the power switch. To my surprise, the unit came back to life, and proceeded to clean the family room without further trouble. Mea culpa for the initial review!","Reviewed in the United States on April 9, 2020"
B0D9W3B622,2,"Gets stuck too often, poor routing and cleans small area","This product is a chinese knock-off of a chinese product (Eufy). And I am not entirely happy with it. I have had it for half a year. Before it, had Eufy, but Eufy broke - twice. Good: Works, did not break yet. Cleans the hair well, and picks up small pieces of rubbish (like cat's food pellets) also well. Not overly loud. Bad: - suction is not sufficient. The advertised 1600 number requires a ""max"" setting which reduces battery life quite a bit. Needs to run over same place 3 - 4 times to really clean it. - intelligence of selecting a route is zero to none. Has a rectangle pattern ingrained, with a border follow-up if the rectangle fails. Prone to get stuck in between few distant objects if they are just positioned in the way it cannot deal with well. As a result, in the same time as Eufy, it cleans smaller area. - It is prone to be stuck under things much more frequently than Eufy because it does not understand it is stuck and tries forward until it is hopeless. - The brushes much more prone to tangling and being messed up. Am considering getting something better performing.","Reviewed in the United States on July 17, 2020"
B0D9W3B622,2,Unpleasantly surprised,"I chose this vacuum cleaner as my mother's day gift this year after the many good reviews I had read. I've had a robotic vacuum cleaner before that was amazing just a much older model so I figured I'd treat myself and upgrade. However, this vacuum is more of a pain than a help. It is constantly getting stuck on EVERYTHING and will just randomly stop in the middle of the room for no reason during it's pre-scheduled cycle. Everything trips it up and the spinning brushes are so constantly getting entangled on everything, I had to replace them both the very first week I had the thing. I have two large german sheperds and two kids so something that helps keep the dog hair off the floor is a godsend but unfortunately, it is not this machine. Spend the extra money and get a better brand or you'll just be left frustrated when you come downstairs in the morning (after it was supposed to clean at night) and still see your floors just as messy!!","Reviewed in the United States on July 10, 2021"
B0D9W3B622,2,Worked for a little while,"I bought this product based on the reviews, but I regret that decision now. It worked okay for the first two months. I clean out the tray and filter each time I use it. I have a small house. It is only cleaning approximately 600 sq ft. All hardwood too. Now it runs in a random pattern and never fully cleans the floors. I have taken out the battery to try to reset it. I have used all the settings on the remote. I have done everything. My house is basically a square shape with a section in the middle. It never goes all around the square. I have to physically pick it up to place it in a different room. It will run for an hour and never fully clean the floors. At this stage of the game, I guess it's just keeping me from having to vacuum quite as much, but I still have to vacuum behind it each time. I really regret this purchase! I only gave it two stars because it worked fine for a couple of months. I really think it should be one star.","Reviewed in the United States on March 6, 2021"
B0D9W3B622,2,Too stupid to function,"Almost too stupid to function. Programming this thing is a pain, what is more of a pain is the fact that it gets stuck on everything- yes, it would be nice to have my floor vacuumed every day, but I have to babysit the vacuum which kind of defeats the purpose I think only twice in the six months I have had it has it actually completes vacuuming without my assistance. Even when our floor is spotless it will still find some way to trap itself. I don’t believe the sensors are smart at all since it just bangs around on all of my furniture. I feel like it was a huge waste of money, and I wished I had saved up just a bit more and got a name brand vacuum. I had high hopes, but it doesn’t vacuum well, and it’s not smart enough to run independently.","Reviewed in the United States on September 23, 2020"
B0D9W3B622,2,"Lasted a year, and then went downhill","Worked well for about a year and then it refused to charge properly. It would charge normally for a few minutes, but then the button would light up red and start blinking. We looked through the manual, and did everything listed to fix the problem. Nothing worked. It would still charge, but every time we put it on the charger it would just light up red and beep. By itself this was tolerable, but then it started making a terrible noise whenever it cleans, and the noise has been getting progressively worse. Again, we have tried everything suggested in the manual, and cleaned every part of this machine. Nothing helps. Definitely would not buy again. Leaving 2 stars because it did work well for a while.","Reviewed in the United States on October 9, 2021"
B0D9W3B622,2,DOES NOT WORK ON CARPET,"I have had my iMartine vacuum for about 6 months. It works fine on my hardwood floors, but has not worked on my carpet well at all, and continues to worsen. It alarms every 4-12 seconds when running on a medium-pile carpet, despite all the troubleshooting I can figure out. I have to hold the remote and click to pause and restart, each time it alarms, which makes it so annoying and beepy. It's not something that you can set in a room and leave. I have to babysit it the entire time its running. The spinning brushes at the front also recently topped spinning. It doesn't appear to be jammed with hair or dirt and I can't figure out why it isn't spinning. I wish I hadn't purchased this. I should have just gotten a regular vacuum that I can push. It would be so much faster and easier.","Reviewed in the United States on September 3, 2020"
B0D9W3B622,2,Poor quality and does not last,"We haven't had this a year and it's junk. Worked fine the first 4-6 months, but is more of a pain than anything now. Constantly getting stuck in places and literally forces itself under our couches and on our area rug to the point that it stops working and we have to find it and put it back on the hardwood floor to get it going again...it's a surprise when we actually find that it's made it to it's docking station without us having to put it there (has trouble docking when the station is in an open area with NO obstacles) Save the money and put it towards a higher quality vacuum. We wish we would of done that.","Reviewed in the United States on April 11, 2021"
B0D9W3B622,2,Fine while it lasted,"I loved this for the 2 months that I had it. It does the job, cleans (haphazardly, could go around the mess all day), a little noisy (but not too bad), doesn't drop off the stairs (senses the drop and returns)....for the price I was happy with it. But after 2 months of use almost daily, the suction wasn't so great anymore. What made me finally return it was that the trash can got stuck and nothing could make it open and be emptied. I called amazon, they tried to reach customer service for troubleshooting...the customer service number Amazon has for them doesn't work! So I'm getting another brand that hopefully will actually have a customer service department should I need it.","Reviewed in the United States on January 21, 2021"
B0D9W3B622,2,Stopped working after a month and a half,"We had this for about a month and a half, the suction is okay, doesnt get up all of the pet fur in carpet but it still helps. The annoying thing was having to deep clean it basically after every use if you have pets or hair. The hair gets caught around the spinning wheel and you have to untangle it with the little tool they give you. There were some issues here and there but overall we liked it, however it stopped working completely and kept saying the side brush was stuck even though we replaced the side brush, cleaned off the sensors etc. This issue had happened several times but this time it didn’t resolve and now it feels like we wasted so much money.","Reviewed in the United States on November 3, 2020"
B0D9W3B622,2,Babysitter wanted :(,"Play Video I really wanted to love it, but this thing is dumb as rocks. It has a certain number of beeps which go off if it’s having issues. Well, four beeps means “Robots main brush can’t turn” . As you can see in the video it’s doing it where there is zero obstruction. I had to restart it probably 10 times in the 40 minutes I had it running, and not once was it a justified reset. It’s clear this thing would get nothing accomplished if I wasn’t here to keep it going. It has good suction, and gets under all my furniture. But if I have to babysit it, it will be faster to do it myself.","Reviewed in the United States on November 23, 2019"
B0D9W3B622,2,Works for a while. Customer service is awful.,"The vacuum works great... until it doesn’t. In DECEMBER, our vacuum stopped suctioning. Although I purchased the extended warranty (waste of money, don’t do it) I was told it was still under manufacturer warranty. Ok, fine. Finally found a way to contact the manufacturer, and they asked for a video of the problem, and said they’d have to replace the vacuum. Not with a “new” one, however... with a refurbished. I was assured my extended warranty would continue with the refurbished machine. Well, it’s March 27th, and I’ve yet to receive a new machine, and communication has completely stopped.","Reviewed in the United States on March 27, 2021"
B0D9W3B622,2,Disappointed,"I bought this to keep my wood floors swept, but it does not pull up small particles easy, i have to keep directing it back to the area. I used the magnets to stop it from going to areas it might get stuck, but after a few days it pushed the magnets back. It also has out of charge too quickly, i have a small house, i only used it for livingroom and kitchen. When I returned the item a few weeks later, I was only refunded the amount of the item not the taxes and that I do not understand. I am waiting for an answer back.","Reviewed in the United States on June 24, 2020"
B0D9W3B622,2,"Loved having an auto vac, but broke in less than five months","I purchased on August 23 and only used on hard floors. For $160 you would expect the vacuum to last at least a year. I think it's a battery issue. The charging base is okay as the light is on, but when I place the vacuum on the base, the light blinks purple for a few minutes and then turns blue, indicating it's done charging. However if I try to turn the vacuum on it won't run. I've been trying to charge the vacuum for over a week. Also tried cleaning near the battery area. I will be trying to reach out to support.","Reviewed in the United States on January 17, 2021"
B0D9W3B622,2,No replacement parts.,After about 2 years of relatively infrequent use one of the side brush motors failed. Because the motor won't run the machine throws a fault and stops making it 100% useless. I do electronics repair for a living and contacted the seller. They cannot supply a side brush motor. It was a good vacuum for the price until the untimely failure.,"Reviewed in the United States on January 3, 2023"
B0D9W3B622,2,Scheduling has never worked,"I really wan to love this vacuum, but the scheduling feature has NEVER worked. I have reached out to customer service and they are very nice, but they ask me to do the same thing over and over again. If I set the vacuum to clean at 2 pm, it starts at 4 am. It would be a great purchase if not for that. I'll probably try to find a different one.","Reviewed in the United States on September 26, 2021"
B0D9W3B622,2,Short Lived,"The first few weeks of having this was awesome. It was amazing to see all of the mess it’d pick up after cleaning out the compartment. However, that was pretty short lived. Now, it turns on whenever it wants. A lot of the time, you have to completely turn it off then back on in order for it to respond to the remote or respond at all. Pretty disappointed with the life span of this based on how much I paid for it. Honestly, I wouldn’t recommend this product.","Reviewed in the United States on January 29, 2020"
B0D9W3B622,2,This robot is stupid,"This product’s major shortcoming is the path pattern design. It does not follow the auto mode design to go back forth pattern to eventually cover the hole room, it is easy confused by the first obstacle and then goes in random pattern which is actually repeating the same route round and round. In one word, the computing work is very poor. Not smart at all. Might well be for the same reason, the remote control almost can’t make the robot do much. I am considering to return it.","Reviewed in the United States on May 7, 2020"
B0D9W3B622,2,Device does not hold the charge!,"Initially the device was working OK but after having it for about 2 months it stopped charging completely, even after being on the dock overnight! I turn the device off to optimize charging with the same results. When I turn it back on, it still needs to be charged. Not sure what has happened but I am very disappointed in this device and wish I could return it! It was a waste of money, to say the least!","Reviewed in the United States on November 4, 2020"
B0D9W3B622,2,Awesome product,"The product broke after 3 months of using it. We cleaned it regularly, we used it once a day since we have two big dogs and it picked up most of the hair. After a while, it stopped suctioning dirt and hair and it would not turn off when it got to the docking station. It continued to spin and make noise. We tried rebooting it by turning it off and on and nothing worked.","Reviewed in the United States on December 8, 2019"
B0D9W3B622,2,Worst one I have ever owned,"I have several robot vacuums from different manufacturers. This one is the worst of the 4. It does not respond to the remote most of the time. If I do not unlock it for more than 3 days, I have to manually turn it on/off to get it to work.","Reviewed in the United States on October 18, 2020"
B0D9W3B622,2,Good but with defects,"Good vacuum, but dust tray has been difficult to remove and now, one year later I cannot get the tray out. Very disappointed because I really love that this robot can get under furniture. Too expensive to replace only after the short time I’ve had it.","Reviewed in the United States on April 27, 2021"
B0D9W3B622,2,Does not transition to area rugs at all.,"It does not transition to an area rug at all. It does good on flat surfaces but not on rugs. If it gets on the rug it just barely moves and then gets stuck. The rug is not plush, it is flat, should be no problem. Thinking of sending it back.","Reviewed in the United States on December 29, 2020"
B0D9W3B622,2,Bad seller is MIA for failed product under warranty.,"This was an excellent vacuum for the five times it worked. It lost its mind exactly 28 days after delivery. Amazon says I can’t return it. It has a 1yr warranty but Seller has bad phone numbers listed and ignores emails. Amazon is now telling me to deal with the manufacturer. For the price, it’s a good vacuum if it would actually work.","Reviewed in the United States on February 18, 2020"
B0D9W3B622,2,Broke down after a year,"Had it for a year and it started making loud noises and wobbling a lot. It works sometimes, but misses a lot of spots cause it doesn’t hit everywhere in the space I have it in. If you have animals, pet hair will jam it up often","Reviewed in the United States on February 28, 2021"
B0D9W3B622,2,Okay as long as it works,"I used this maybe 10-15 times by now. Was happy initiatory but always felt it was not perfect like many corners will be dusty, etc. but still after all it is a robot. But the last few times I start it and within 5 minutes it runs out of charge. Not worth it if it can last only 15 cleaning sessions","Reviewed in the United States on April 9, 2020"
B0D9W3B622,2,Stopped working after 1 1/2 years old,This worked well until it stopped working. Charges will run for a few seconds then beeps 2 times. Everything has been cleaned out but it still will not work.,"Reviewed in the United States on June 26, 2022"
